CustomerKey;Prefix;FirstName;LastName;Fecha_Nacimiento;MaritalStatus;Gender;EmailAddress;AnnualIncome;Total_children;EducationLevel;Occupation;HomeOwner
11212;MRS.;NATALIE;ADAMS;11/2/1950;S;F;natalie58@adventure-works.com;$60,000 ;2;Partial College;Professional;Y
11213;MRS.;OLIVIA;BROWN;11/9/1950;S;F;olivia4@adventure-works.com;$60,000 ;2;Partial College;Professional;N
11214;MR.;CHARLES;COOK;2/12/1950;M;M;charles69@adventure-works.com;$60,000 ;2;High School;Professional;Y
11215;MRS.;ERICA;HUANG;23/2/1950;M;F;erica5@adventure-works.com;$60,000 ;2;Partial College;Professional;Y
11216;MR.;NATHAN;PERRY;10/6/1950;M;M;nathan3@adventure-works.com;$70,000 ;4;Partial College;Professional;Y
11217;MRS.;ALEXANDRA;RIVERA;17/8/1950;M;F;alexandra11@adventure-works.com;$80,000 ;3;Bachelors;Management;Y
11218;MRS.;HAILEY;PATTERSON;16/9/1951;S;F;hailey30@adventure-works.com;$70,000 ;2;High School;Professional;Y
11219;MRS.;TIFFANY;LI;6/9/1951;S;F;tiffany3@adventure-works.com;$70,000 ;2;High School;Professional;Y
11220;MRS.;SYDNEY;ROSS;27/9/1951;M;F;sydney26@adventure-works.com;$60,000 ;2;Partial College;Professional;Y
11221;MR.;MARSHALL;CHAVEZ;12/8/1951;S;M;marshall35@adventure-works.com;$60,000 ;2;Partial College;Professional;Y
11222;MRS.;ASHLEY;JONES;19/4/1951;M;F;ashley3@adventure-works.com;$60,000 ;2;Partial College;Professional;Y
11223;MR.;ADRIAN;STEWART;3/12/1951;S;M;adrian21@adventure-works.com;$70,000 ;4;Partial College;Professional;Y
11224;MRS.;AMBER;TURNER;3/4/1951;M;F;amber4@adventure-works.com;$70,000 ;4;Partial College;Professional;N
11225;MR.;DENNIS;ZHANG;14/11/1952;M;M;dennis1@adventure-works.com;$60,000 ;2;High School;Professional;Y
11226;MRS.;HAILEY;BRYANT;27/9/1952;M;F;hailey38@adventure-works.com;$60,000 ;3;High School;Professional;N
11227;MR.;TODD;LI;9/9/1952;M;M;todd5@adventure-works.com;$70,000 ;4;Partial College;Professional;Y
11228;;ANNA;GRIFFIN;19/11/1952;S;NA;anna46@adventure-works.com;$70,000 ;4;Partial College;Professional;Y
11229;MR.;ANGEL;STEWART;8/2/1952;M;M;angel24@adventure-works.com;$70,000 ;4;Partial College;Professional;Y
11230;MR.;JEREMY;BUTLER;5/3/1952;S;M;jeremy29@adventure-works.com;$70,000 ;5;Partial College;Professional;Y
11231;MR.;CLARENCE;ANAND;23/9/1958;S;M;clarence36@adventure-works.com;$130,000 ;2;Bachelors;Management;N
11232;MRS.;MAYRA;PRASAD;10/8/1958;S;F;mayra9@adventure-works.com;$130,000 ;2;Bachelors;Management;N
11233;MRS.;LATOYA;GOEL;6/10/1958;M;F;latoya18@adventure-works.com;$130,000 ;2;Partial College;Professional;N
11234;MRS.;ANNE;HERNANDEZ;11/12/1958;M;F;anne4@adventure-works.com;$160,000 ;2;Partial College;Professional;Y
11235;MRS.;LISA;CAI;11/10/1957;S;F;lisa24@adventure-works.com;$100,000 ;2;Partial College;Professional;Y
11236;MR.;LARRY;MUNOZ;11/11/1957;M;M;larry9@adventure-works.com;$110,000 ;2;Partial College;Professional;Y
11237;MRS.;ROBIN;ALVAREZ;9/10/1957;M;F;robin2@adventure-works.com;$150,000 ;2;Partial College;Professional;Y
11238;MRS.;ALEXIS;COLEMAN;26/11/1957;S;F;alexis28@adventure-works.com;$170,000 ;2;Bachelors;Management;N
11239;MR.;RICKY;VAZQUEZ;27/10/1956;M;M;ricky15@adventure-works.com;$120,000 ;3;High School;Professional;N
11240;MRS.;CLAUDIA;ZHOU;6/6/1956;S;F;claudia7@adventure-works.com;$130,000 ;3;Partial College;Professional;N
11241;MR.;TRISTAN;ALEXANDER;26/3/1955;M;M;tristan19@adventure-works.com;$110,000 ;3;Partial College;Professional;Y
11242;MRS.;CINDY;PATEL;13/7/1955;M;F;cindy3@adventure-works.com;$130,000 ;3;Partial College;Professional;Y
11243;MRS.;SHANNON;LIU;12/3/1955;M;F;shannon4@adventure-works.com;$170,000 ;3;High School;Professional;Y
11244;MR.;XAVIER;LONG;4/7/1983;S;M;xavier51@adventure-works.com;$30,000 ;4;High School;Professional;N
11245;MR.;NICHOLAS;THOMPSON;7/6/1977;S;M;nicholas16@adventure-works.com;$90,000 ;3;Graduate Degree;Management;Y
11246;MR.;JOSÉ;HERNANDEZ;28/2/1990;M;M;josé54@adventure-works.com;$60,000 ;2;Graduate Degree;Management;Y
11247;MR.;JOHNATHAN;VANCE;3/3/1988;M;M;johnathan5@adventure-works.com;$70,000 ;4;Graduate Degree;Management;Y
11248;MR.;COLIN;LIN;4/4/1985;M;M;colin8@adventure-works.com;$70,000 ;4;Graduate Degree;Management;Y
11249;MRS.;KATELYN;HERNANDEZ;20/9/1954;M;F;katelyn42@adventure-works.com;$70,000 ;4;Graduate Degree;Management;Y
11250;MRS.;JACQUELINE;POWELL;6/1/1992;S;F;jacqueline9@adventure-works.com;$120,000 ;1;Graduate Degree;Management;Y
11251;MR.;XAVIER;HILL;28/6/1956;M;M;xavier26@adventure-works.com;$120,000 ;1;Graduate Degree;Management;Y
11252;MRS.;VICTORIA;STEWART;27/3/1965;M;F;victoria24@adventure-works.com;$100,000 ;4;Partial College;Professional;Y
11253;MRS.;KATELYN;KELLY;12/4/1965;M;F;katelyn1@adventure-works.com;$110,000 ;2;Bachelors;Management;Y
11254;MRS.;STEPHANIE;COLLINS;24/4/1965;M;F;stephanie52@adventure-works.com;$130,000 ;1;Graduate Degree;Management;Y
11255;MRS.;JENNIFER;SIMMONS;4/5/1964;M;F;jennifer88@adventure-works.com;$80,000 ;4;Bachelors;Management;Y
11256;MRS.;TRINITY;RICHARDSON;11/9/1964;M;F;trinity9@adventure-works.com;$90,000 ;5;Partial College;Professional;Y
11257;MR.;EDUARDO;MARTIN;17/6/1964;S;M;eduardo13@adventure-works.com;$90,000 ;5;Partial College;Professional;N
11258;MRS.;ELIZABETH;JONES;13/7/1964;M;F;elizabeth7@adventure-works.com;$90,000 ;5;Partial College;Professional;Y
11259;MS.;TAYLOR;HOWARD;5/5/1964;S;F;taylor14@adventure-works.com;$90,000 ;0;Partial College;Professional;N
11260;MR.;DAVID;DIAZ;2/10/1964;S;M;david55@adventure-works.com;$120,000 ;4;Partial College;Professional;Y
11261;MRS.;KATELYN;CARTER;3/5/1964;M;F;katelyn33@adventure-works.com;$130,000 ;2;Graduate Degree;Management;Y
11262;MR.;RYAN;FOSTER;13/10/1964;M;M;ryan19@adventure-works.com;$130,000 ;2;Graduate Degree;Management;Y
11263;MR.;ROBERT;LEE;4/5/1964;M;M;robert82@adventure-works.com;$130,000 ;2;Graduate Degree;Management;Y
11264;MRS.;DANIELLE;REED;5/6/1964;S;F;danielle23@adventure-works.com;$150,000 ;2;Bachelors;Management;N
11265;MRS.;LAUREN;MARTINEZ;10/11/1956;S;F;lauren35@adventure-works.com;$70,000 ;4;Partial College;Professional;Y
11266;MR.;NATHAN;LAL;1/10/1956;M;M;nathan26@adventure-works.com;$90,000 ;2;Partial College;Professional;Y
11267;MR.;KYLE;FOSTER;12/4/1978;M;M;kyle11@adventure-works.com;$50,000 ;2;Graduate Degree;Management;Y
11268;MRS.;JENNY;RAI;18/1/1996;M;F;jenny40@adventure-works.com;$80,000 ;4;Graduate Degree;Management;Y
11269;MRS.;NANCY;CHAPMAN;19/9/1963;M;F;nancy7@adventure-works.com;$80,000 ;4;Partial College;Professional;Y
11270;MR.;CHARLES;JACKSON;10/6/1963;M;M;charles15@adventure-works.com;$80,000 ;4;Partial College;Professional;Y
11271;MR.;JONATHAN;PHILLIPS;20/8/1963;S;M;jonathan35@adventure-works.com;$90,000 ;0;Partial College;Professional;N
11272;MS.;AMANDA;COOK;12/9/1963;M;F;amanda3@adventure-works.com;$90,000 ;0;Partial College;Professional;Y
11273;MR.;ROBERT;COLLINS;21/8/1963;M;M;robert45@adventure-works.com;$90,000 ;0;Partial College;Professional;Y
11274;MRS.;MEGAN;BARNES;10/10/1963;S;F;megan53@adventure-works.com;$110,000 ;4;Bachelors;Management;Y
11275;MR.;CHRISTIAN;THOMAS;16/1/1962;M;M;christian46@adventure-works.com;$90,000 ;5;Partial College;Professional;Y
11276;MR.;ARTURO;LAL;26/10/1962;M;M;arturo33@adventure-works.com;$110,000 ;1;Bachelors;Management;Y
11277;MRS.;THERESA;SERRANO;27/3/1962;M;F;theresa12@adventure-works.com;$110,000 ;1;Bachelors;Management;Y
11278;MR.;JEREMY;ANDERSON;19/3/1962;M;M;jeremy2@adventure-works.com;$120,000 ;1;Partial College;Professional;N
11279;MR.;HUNTER;GRIFFIN;3/3/1962;M;M;hunter16@adventure-works.com;$170,000 ;0;Graduate Degree;Management;Y
11280;MR.;HENRY;GARCIA;16/1/1961;M;M;henry16@adventure-works.com;$70,000 ;5;Partial College;Professional;N
11281;MRS.;CINDY;SANCHEZ;16/9/1961;M;F;cindy19@adventure-works.com;$110,000 ;1;Bachelors;Management;Y
11282;MRS.;MARIA;CARTER;7/3/1961;M;F;maria53@adventure-works.com;$130,000 ;1;Bachelors;Management;Y
11283;MRS.;KATELYN;SANCHEZ;18/8/1961;M;F;katelyn26@adventure-works.com;$130,000 ;1;Bachelors;Management;Y
11284;MRS.;JENNA;WRIGHT;5/5/1961;M;F;jenna19@adventure-works.com;$130,000 ;1;Bachelors;Management;Y
11285;MR.;SETH;PHILLIPS;5/11/1961;S;M;seth42@adventure-works.com;$150,000 ;1;Partial College;Professional;N
11286;MR.;LUKE;LONG;27/5/1955;S;M;luke28@adventure-works.com;$60,000 ;2;High School;Professional;N
11287;MR.;DALTON;CLARK;3/9/1955;M;M;dalton18@adventure-works.com;$60,000 ;2;High School;Professional;N
11288;MRS.;TAYLOR;LEWIS;16/5/1954;S;F;taylor67@adventure-works.com;$80,000 ;2;Partial High School;Skilled Manual;Y
11289;MRS.;HALEY;RICHARDSON;7/10/1990;S;F;haley10@adventure-works.com;$50,000 ;2;Graduate Degree;Management;Y
11290;MR.;NOAH;COLEMAN;2/2/1994;S;M;noah2@adventure-works.com;$70,000 ;4;Graduate Degree;Management;Y
11291;MR.;JON;LUO;3/3/1971;M;M;jon46@adventure-works.com;$70,000 ;4;Graduate Degree;Management;Y
11292;MR.;ORLANDO;VAZQUEZ;1/4/1994;M;M;orlando14@adventure-works.com;$70,000 ;4;Graduate Degree;Management;Y
11293;MR.;FERNANDO;BARNES;3/3/1960;M;M;fernando47@adventure-works.com;$80,000 ;5;Partial College;Professional;N
11294;MR.;CAMERON;RODRIGUEZ;9/6/1960;M;M;cameron38@adventure-works.com;$80,000 ;5;Partial College;Professional;Y
11295;MR.;SPENCER;RUSSELL;12/12/1960;S;M;spencer22@adventure-works.com;$90,000 ;4;High School;Professional;N
11296;MRS.;JULIA;COLEMAN;11/10/1960;S;F;julia72@adventure-works.com;$90,000 ;4;High School;Professional;N
11297;MS.;JULIA;GARCIA;17/3/1960;M;F;julia38@adventure-works.com;$100,000 ;0;Partial College;Professional;Y
11298;MR.;SEAN;EVANS;19/6/1960;M;M;sean31@adventure-works.com;$110,000 ;3;Partial College;Professional;N
11299;MR.;MICAH;ZHOU;22/6/1960;M;M;micah19@adventure-works.com;$110,000 ;3;Partial College;Professional;N
11300;MR.;HUNTER;RODRIGUEZ;4/11/1954;M;M;hunter53@adventure-works.com;$80,000 ;2;Partial High School;Skilled Manual;Y
11301;MR.;IAN;GONZALES;5/3/1954;M;M;ian57@adventure-works.com;$60,000 ;2;High School;Professional;N
11302;MRS.;VICTORIA;LEWIS;12/6/1954;S;F;victoria20@adventure-works.com;$60,000 ;2;High School;Professional;Y
11303;MRS.;ERIN;SANDERS;9/7/1953;S;F;erin7@adventure-works.com;$70,000 ;3;Graduate Degree;Management;Y
11304;MRS.;GABRIELLE;LOPEZ;24/8/1953;S;F;gabrielle63@adventure-works.com;$70,000 ;3;Graduate Degree;Management;N
11305;MRS.;SARA;RICHARDSON;3/4/1953;S;F;sara10@adventure-works.com;$70,000 ;3;Graduate Degree;Management;Y
11306;MR.;TREVOR;JENKINS;27/2/1953;S;M;trevor6@adventure-works.com;$70,000 ;3;Graduate Degree;Management;Y
11307;MRS.;HAILEY;WARD;1/10/1953;S;F;hailey12@adventure-works.com;$70,000 ;3;Graduate Degree;Management;N
11308;MR.;LUKE;ALLEN;17/11/1953;M;M;luke52@adventure-works.com;$60,000 ;3;Graduate Degree;Management;Y
11309;MRS.;VICTORIA;RUSSELL;17/9/1952;S;F;victoria66@adventure-works.com;$40,000 ;3;Partial College;Professional;N
11310;MRS.;JESSICA;WILSON;26/10/1952;S;F;jessica54@adventure-works.com;$40,000 ;3;Partial College;Professional;N
11311;MRS.;JADE;BAILEY;27/4/1998;M;F;jade13@adventure-works.com;$70,000 ;4;Graduate Degree;Management;N
11312;MRS.;MORGAN;HILL;26/6/1983;M;F;morgan19@adventure-works.com;$80,000 ;4;Graduate Degree;Management;Y
11313;MR.;TERRANCE;RAMAN;8/7/1980;M;M;terrance9@adventure-works.com;$90,000 ;5;Bachelors;Management;Y
11314;MRS.;SYDNEY;GARCIA;15/3/1990;M;F;sydney78@adventure-works.com;$90,000 ;5;Bachelors;Management;Y
11315;MR.;JOSE;PATTERSON;20/6/1989;S;M;jose33@adventure-works.com;$120,000 ;2;Graduate Degree;Management;Y
11316;MR.;ZACHARY;ANDERSON;14/5/1955;M;M;zachary39@adventure-works.com;$90,000 ;5;Bachelors;Management;Y
11317;MR.;ELIJAH;ROSS;2/7/1974;S;M;elijah7@adventure-works.com;$90,000 ;5;Bachelors;Management;Y
11318;MR.;RAFAEL;XIE;26/6/1951;M;M;rafael26@adventure-works.com;$130,000 ;2;Bachelors;Management;Y
11319;MR.;JAIME;MORENO;4/3/1977;M;M;jaime48@adventure-works.com;$90,000 ;5;Bachelors;Management;Y
11320;MR.;JULIAN;GRIFFIN;1/1/1952;M;M;julian20@adventure-works.com;$90,000 ;5;Bachelors;Management;Y
11321;MR.;ANDY;ALVAREZ;25/7/1985;S;M;andy9@adventure-works.com;$90,000 ;5;Bachelors;Management;Y
11322;MR.;RYAN;THOMPSON;13/5/1977;M;M;ryan38@adventure-works.com;$110,000 ;2;Graduate Degree;Management;Y
11323;MRS.;SAMANTHA;JENKINS;6/7/1968;M;F;samantha32@adventure-works.com;$90,000 ;4;Partial College;Skilled Manual;Y
11324;MRS.;DEANNA;RAMOS;4/10/1962;S;F;deanna44@adventure-works.com;$10,000 ;1;Graduate Degree;Manual;Y
11325;MRS.;EMILY;MILLER;10/7/1962;M;F;emily6@adventure-works.com;$20,000 ;1;Graduate Degree;Clerical;Y
11326;MRS.;NICOLE;BROWN;22/3/1961;M;F;nicole4@adventure-works.com;$10,000 ;1;Bachelors;Manual;Y
11327;MRS.;CARLA;RAMAN;24/6/1961;M;F;carla14@adventure-works.com;$10,000 ;1;Bachelors;Manual;Y
11328;MR.;SHAUN;RAJI;12/3/1962;M;M;shaun21@adventure-works.com;$20,000 ;1;Graduate Degree;Clerical;Y
11329;MR.;JEROME;ROMERO;21/9/1961;M;M;jerome7@adventure-works.com;$10,000 ;1;Bachelors;Manual;Y
11330;MR.;FRANK;NAVARRO;10/8/1961;M;M;frank17@adventure-works.com;$20,000 ;1;Graduate Degree;Clerical;Y
11331;MR.;DENNIS;SHE;8/7/1961;S;M;dennis25@adventure-works.com;$20,000 ;1;Graduate Degree;Clerical;Y
11332;MRS.;MELODY;MUNOZ;6/4/1988;M;F;melody8@adventure-works.com;$10,000 ;1;Graduate Degree;Clerical;Y
11333;MR.;RANDY;ZENG;21/8/1979;M;M;randy24@adventure-works.com;$20,000 ;1;Graduate Degree;Clerical;Y
11334;MR.;MARSHALL;WANG;11/3/1962;M;M;marshall0@adventure-works.com;$30,000 ;5;Graduate Degree;Clerical;Y
11335;MR.;ARTHUR;CARLSON;13/9/1958;M;M;arthur41@adventure-works.com;$10,000 ;1;Bachelors;Manual;Y
11336;MRS.;JESSIE;JIMENEZ;24/7/1957;M;F;jessie3@adventure-works.com;$10,000 ;1;Partial College;Manual;Y
11337;MRS.;ROBIN;RAMOS;12/3/1957;S;F;robin13@adventure-works.com;$10,000 ;1;Partial College;Manual;Y
11338;MRS.;DEANNA;GUTIERREZ;22/5/1955;S;F;deanna37@adventure-works.com;$10,000 ;2;Partial College;Manual;Y
11339;MR.;ROY;NAVARRO;23/12/1955;M;M;roy30@adventure-works.com;$10,000 ;2;Partial College;Manual;Y
11340;MR.;SHAWN;RAI;22/9/1955;M;M;shawn19@adventure-works.com;$10,000 ;2;Partial College;Manual;Y
11341;MRS.;MINDY;LUO;3/9/1954;M;F;mindy10@adventure-works.com;$10,000 ;2;Partial College;Manual;Y
11342;MRS.;CARA;ZHOU;14/1/1958;M;F;cara5@adventure-works.com;$30,000 ;1;Graduate Degree;Clerical;Y
11343;MRS.;ANNE;RAMOS;6/4/1977;S;F;anne19@adventure-works.com;$20,000 ;1;Bachelors;Clerical;Y
11344;MR.;RAYMOND;RODRIGUEZ;7/3/1988;M;M;raymond20@adventure-works.com;$10,000 ;2;Partial College;Manual;Y
11345;MRS.;CARRIE;ORTEGA;11/6/1941;S;F;carrie19@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
11346;MRS.;DEANNA;SUAREZ;23/2/1942;M;F;deanna45@adventure-works.com;$20,000 ;1;Partial College;Manual;Y
11347;MR.;ROBERTO;GUTIERREZ;28/12/1942;M;M;roberto11@adventure-works.com;$40,000 ;1;Graduate Degree;Clerical;Y
11348;MR.;TERRENCE;CARSON;27/5/1980;S;M;terrence15@adventure-works.com;$10,000 ;0;Partial College;Manual;N
11349;MR.;RAMON;YE;23/3/1979;S;M;ramon9@adventure-works.com;$10,000 ;0;Partial College;Manual;N
11350;MS.;CYNTHIA;MALHOTRA;11/11/1978;S;F;cynthia9@adventure-works.com;$10,000 ;0;Partial College;Manual;N
11351;MR.;JARROD;PRASAD;4/9/1978;S;M;jarrod9@adventure-works.com;$10,000 ;0;Partial College;Manual;N
11352;MR.;TYRONE;SERRANO;2/8/1978;S;M;tyrone15@adventure-works.com;$10,000 ;0;Partial College;Manual;Y
11353;MS.;CINDY;RAMOS;28/4/1977;M;F;cindy22@adventure-works.com;$10,000 ;0;High School;Manual;Y
11354;MR.;DAMIEN;SHAN;11/11/1977;M;M;damien26@adventure-works.com;$10,000 ;0;High School;Manual;N
11355;MR.;JULIAN;ROSS;20/10/1977;S;M;julian5@adventure-works.com;$10,000 ;0;High School;Manual;N
11356;MRS.;BRITTNEY;SUN;9/6/1979;S;F;brittney12@adventure-works.com;$10,000 ;1;High School;Manual;N
11357;MS.;VIRGINIA;PATEL;25/10/1979;M;F;virginia4@adventure-works.com;$20,000 ;0;Bachelors;Clerical;Y
11358;MR.;CALVIN;NARA;22/2/1979;M;M;calvin15@adventure-works.com;$20,000 ;0;Bachelors;Clerical;Y
11359;MR.;EDWARD;MILLER;25/11/1978;S;M;edward28@adventure-works.com;$10,000 ;1;High School;Manual;N
11360;MS.;ASHLEE;TANG;4/8/1978;M;F;ashlee11@adventure-works.com;$20,000 ;0;Bachelors;Clerical;N
11361;MS.;ALICIA;XU;1/4/1978;M;F;alicia3@adventure-works.com;$20,000 ;0;Bachelors;Clerical;Y
11362;MS.;LACEY;JAI;27/5/1978;M;F;lacey1@adventure-works.com;$20,000 ;0;Bachelors;Clerical;Y
11363;MS.;WENDY;ROMERO;15/5/1978;S;F;wendy8@adventure-works.com;$20,000 ;0;Bachelors;Clerical;Y
11364;MRS.;CARLY;LUO;20/9/1943;M;F;carly5@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
11365;MR.;JIMMY;ORTEGA;28/6/1943;S;M;jimmy26@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
11366;MR.;FRANCISCO;MARTINEZ;9/5/1943;M;M;francisco19@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
11367;MR.;LANCE;VAZQUEZ;10/6/1943;S;M;lance14@adventure-works.com;$40,000 ;1;Graduate Degree;Clerical;Y
11368;MR.;DAVID;ROBINETT;23/2/1961;M;M;david22@adventure-works.com;$30,000 ;4;Graduate Degree;Clerical;Y
11369;MRS.;SHANNON;LIANG;22/5/1960;S;F;shannon15@adventure-works.com;$10,000 ;1;High School;Manual;N
11370;MR.;GARY;VAZQUEZ;18/11/1959;M;M;gary25@adventure-works.com;$10,000 ;1;High School;Manual;Y
11371;MR.;MITCHELL;KUMAR;2/3/1959;S;M;mitchell7@adventure-works.com;$20,000 ;2;Partial College;Manual;Y
11372;MRS.;MEREDITH;RAMAN;22/8/1959;M;F;meredith11@adventure-works.com;$20,000 ;2;Partial College;Manual;Y
11373;MR.;EDWARD;PATTERSON;19/1/1958;M;M;edward59@adventure-works.com;$20,000 ;2;Partial College;Manual;Y
11374;MRS.;TIFFANY;WANG;16/10/1960;M;F;tiffany1@adventure-works.com;$30,000 ;3;Bachelors;Clerical;Y
11375;MR.;MIGUEL;ALLEN;11/8/1960;S;M;miguel24@adventure-works.com;$30,000 ;3;Bachelors;Clerical;Y
11376;MRS.;MEGAN;RAMIREZ;2/6/1959;S;F;megan44@adventure-works.com;$40,000 ;3;Graduate Degree;Clerical;Y
11377;MR.;JOSEPH;MARTIN;24/7/1959;M;M;joseph21@adventure-works.com;$40,000 ;3;Graduate Degree;Clerical;Y
11378;MR.;KARL;SHAN;24/4/1970;S;M;karl11@adventure-works.com;$10,000 ;1;High School;Manual;N
11379;MRS.;CHRISTINE;RAJI;19/10/1970;S;F;christine16@adventure-works.com;$10,000 ;1;High School;Manual;N
11380;MRS.;LINDSAY;XIE;27/12/1970;S;F;lindsay3@adventure-works.com;$10,000 ;2;High School;Manual;Y
11381;MR.;WILLIE;ZHAO;7/2/1970;S;M;willie8@adventure-works.com;$10,000 ;2;High School;Manual;Y
11382;MR.;KURT;PAL;17/1/1969;S;M;kurt12@adventure-works.com;$10,000 ;2;High School;Manual;Y
11383;MR.;GEORGE;MCDONALD;23/10/1969;S;M;george13@adventure-works.com;$10,000 ;2;High School;Manual;Y
11384;MS.;BETH;GUTIERREZ;18/10/1970;S;F;beth13@adventure-works.com;$30,000 ;0;Bachelors;Clerical;Y
11385;MR.;IAN;LOPEZ;5/10/1969;M;M;ian27@adventure-works.com;$10,000 ;2;High School;Manual;N
11386;MS.;LATOYA;SHAN;4/6/1969;S;F;latoya9@adventure-works.com;$20,000 ;0;Partial College;Manual;N
11387;MR.;COLIN;NATH;9/9/1969;S;M;colin41@adventure-works.com;$30,000 ;0;Bachelors;Clerical;Y
11388;MRS.;BRENDA;MEHTA;4/8/1969;S;F;brenda17@adventure-works.com;$30,000 ;1;Bachelors;Clerical;Y
11389;MR.;FRANKLIN;RAJI;19/4/1969;S;M;franklin38@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
11390;MS.;LINDA;NAVARRO;26/8/1969;M;F;linda25@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
11391;MS.;KELLI;CAI;20/11/1969;M;F;kelli21@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
11392;MS.;NANCY;SCHMIDT;9/1/1969;S;F;nancy13@adventure-works.com;$40,000 ;0;Graduate Degree;Clerical;Y
11393;MRS.;MEGAN;TAYLOR;1/1/1952;S;F;megan12@adventure-works.com;$10,000 ;3;Partial College;Manual;N
11394;MRS.;BONNIE;GOEL;17/2/1952;S;F;bonnie25@adventure-works.com;$10,000 ;3;Partial College;Manual;N
11395;MRS.;LATOYA;XU;3/7/1952;M;F;latoya4@adventure-works.com;$20,000 ;2;Partial College;Manual;Y
11396;MR.;MARIO;SHE;2/4/1952;M;M;mario0@adventure-works.com;$20,000 ;2;Partial College;Manual;Y
11397;MR.;DARREN;GILL;14/5/1953;M;M;darren36@adventure-works.com;$10,000 ;2;High School;Manual;N
11398;MRS.;JACQUELINE;HAYES;5/3/1968;S;F;jacqueline23@adventure-works.com;$10,000 ;2;High School;Manual;Y
11399;MR.;MAURICE;GOEL;25/8/1968;M;M;maurice20@adventure-works.com;$20,000 ;1;Partial College;Manual;Y
11400;MR.;DEVIN;ROSS;12/2/1954;M;M;devin69@adventure-works.com;$80,000 ;3;Partial College;Professional;N
11401;MRS.;SYDNEY;BRYANT;9/4/1954;S;F;sydney40@adventure-works.com;$80,000 ;4;Partial College;Professional;Y
11402;MRS.;MEGAN;STEWART;15/4/1954;M;F;megan27@adventure-works.com;$80,000 ;4;Partial College;Professional;N
11403;MR.;IAN;RICHARDSON;18/3/1954;S;M;ian76@adventure-works.com;$80,000 ;4;Partial College;Professional;Y
11404;MR.;RANDY;SHE;5/6/1944;S;M;randy25@adventure-works.com;$90,000 ;5;Partial College;Professional;N
11405;MRS.;KATRINA;BECKER;19/3/1945;M;F;katrina19@adventure-works.com;$60,000 ;3;Partial High School;Skilled Manual;Y
11406;MRS.;LACEY;ZHENG;26/2/1945;M;F;lacey32@adventure-works.com;$70,000 ;5;High School;Professional;Y
11407;MR.;RAFAEL;HU;9/2/1945;S;M;rafael20@adventure-works.com;$90,000 ;5;Partial College;Professional;N
11408;MR.;KYLE;SCOTT;18/2/1945;M;M;kyle43@adventure-works.com;$150,000 ;3;Graduate Degree;Management;Y
11409;MR.;JORDAN;TURNER;12/7/1946;M;M;jordan59@adventure-works.com;$100,000 ;2;Bachelors;Management;Y
11410;MRS.;AMY;SUN;19/7/1946;M;F;amy19@adventure-works.com;$110,000 ;3;Bachelors;Management;Y
11411;MR.;DUSTIN;DENG;1/9/1946;M;M;dustin1@adventure-works.com;$170,000 ;4;Bachelors;Management;Y
11412;MRS.;JASMINE;STEWART;5/11/1954;M;F;jasmine22@adventure-works.com;$80,000 ;4;Partial College;Professional;N
11413;MRS.;PAMELA;GARCIA;7/12/1953;M;F;pamela18@adventure-works.com;$80,000 ;4;Partial College;Professional;Y
11414;MRS.;ARIANA;GRAY;6/8/1954;M;F;ariana5@adventure-works.com;$90,000 ;4;High School;Professional;Y
11415;MR.;KRISTOPHER;MEHTA;2/10/1953;M;M;kristopher12@adventure-works.com;$110,000 ;3;Bachelors;Management;Y
11416;MRS.;DESIREE;DOMINGUEZ;18/12/1953;M;F;desiree9@adventure-works.com;$110,000 ;2;Partial College;Professional;Y
11417;MRS.;DEANNA;PEREZ;22/8/1953;S;F;deanna24@adventure-works.com;$120,000 ;2;Bachelors;Management;Y
11418;MR.;MARCO;LOPEZ;16/7/1952;M;M;marco17@adventure-works.com;$80,000 ;4;Partial College;Professional;Y
11419;MRS.;CASEY;YUAN;24/3/1952;M;F;casey7@adventure-works.com;$90,000 ;4;High School;Professional;Y
11420;MR.;BRYANT;GARCIA;27/10/1952;M;M;bryant14@adventure-works.com;$110,000 ;4;Partial College;Professional;Y
11421;MRS.;DOMINIQUE;PRASAD;11/9/1951;M;F;dominique7@adventure-works.com;$80,000 ;4;High School;Professional;Y
11422;MR.;MAURICE;SHAN;2/9/1951;M;M;maurice11@adventure-works.com;$80,000 ;5;High School;Professional;N
11423;MR.;ANDRE;LOPEZ;6/5/1951;M;M;andre16@adventure-works.com;$170,000 ;5;Partial College;Professional;Y
11424;MRS.;ROBIN;ROMERO;6/3/1950;S;F;robin5@adventure-works.com;$100,000 ;3;Partial College;Management;Y
11425;MRS.;TAYLOR;COX;18/9/1950;M;F;taylor13@adventure-works.com;$160,000 ;3;Partial College;Management;N
11426;MR.;ALFREDO;MORENO;17/12/1949;M;M;alfredo7@adventure-works.com;$90,000 ;4;High School;Management;Y
